Customer_ID,Age_of_Buyer,Type_of_City,Average_Order_Value,Recent_Action,Time_Spent_on_App_per_Day_minutes,Email,Most_Active_Time_of_User,Recency_days,Frequency_purchases,Monetary_spend,Email_Open_Rate,Push_CTR,Coupon_Redemption_Rate,Chat_Engagement_Rate,Top_Category,Primary_Device,Locale,CLTV,Pages_per_Session,Avg_Session_Duration_min,Product_Views,Discount_Threshold_percent,Churn_Risk,Marketing_Suggestion
CUST_100605,57,Tier 4,2739,cart abandonment,58,customer605@example.com,8:00 AM - 2:00 PM,117,16,1951,0.645,0.558,0.052,0.843,Fashion,Desktop,en_US,258.77,15.4,19.0,3,25,0.319,Push Notification Reminder
CUST_100606,40,Tier 4,515,not adding to cart,131,customer606@example.com,1:00 PM - 9:00 AM,21,13,19422,0.036,0.23,0.491,0.349,Electronics,Tablet,es_ES,2570.29,16.8,8.5,3,25,0.007,Browsing Behavior Email
CUST_100607,56,Tier 3,4552,not adding to cart,135,customer607@example.com,7:00 AM - 4:00 PM,172,13,10817,0.898,0.393,0.65,0.452,Health,Tablet,de_DE,3861.58,4.9,3.1,7,5,0.743,Personalized Email Recommendations
CUST_100608,29,Tier 2,9542,not adding to cart,177,customer608@example.com,4:00 PM - 6:00 PM,28,42,7630,0.567,0.884,0.252,0.511,Home & Kitchen,Mobile,en_GB,4156.46,17.3,4.9,7,30,0.327,VIP Exclusive Offer
CUST_100609,41,Tier 2,8255,wrote a bad review,148,customer609@example.com,10:00 PM - 11:00 AM,40,40,3614,0.884,0.853,0.619,0.857,Home & Kitchen,Mobile,es_ES,2253.05,14.8,19.3,2,5,0.368,Proactive Chat Support
CUST_100610,57,Tier 2,7133,not adding to cart,24,customer610@example.com,5:00 PM - 11:00 AM,153,50,1246,0.899,0.302,0.263,0.93,Fashion,Mobile,en_US,4407.44,18.7,4.3,2,5,0.725,VIP Retention Call
CUST_100611,45,Tier 3,4624,cart abandonment,149,customer611@example.com,8:00 AM - 12:00 AM,111,5,13126,0.678,0.03,0.497,0.83,Health,Mobile,en_US,2904.97,1.8,2.2,5,30,0.282,Abandoned Cart Email
CUST_100612,46,Tier 2,4579,cart abandonment,176,customer612@example.com,5:00 AM - 4:00 PM,1,42,1545,0.874,0.835,0.435,0.952,Health,Mobile,en_US,1468.26,2.7,8.0,8,25,0.164,Push Notification Reminder
CUST_100613,58,Tier 3,9227,not visiting the app,87,customer613@example.com,12:00 PM - 7:00 AM,298,26,12293,0.467,0.347,0.292,0.814,Health,Tablet,de_DE,2068.74,19.3,2.6,5,10,0.333,SMS Reactivation
CUST_100614,38,Tier 4,7585,not visiting the app,15,customer614@example.com,6:00 AM - 10:00 PM,277,41,5324,0.851,0.574,0.977,0.792,Beauty,Desktop,en_US,4126.04,17.7,19.8,9,5,0.52,VIP Exclusive Offer
CUST_100615,52,Tier 1,4373,not visiting the app,63,customer615@example.com,11:00 PM - 8:00 AM,167,47,12333,0.548,0.395,0.657,0.393,Sports,Desktop,fr_FR,3454.61,19.8,5.3,8,10,0.834,Win-back Campaign
CUST_100616,28,Tier 1,8465,cart abandonment,131,customer616@example.com,3:00 AM - 12:00 PM,124,49,13407,0.303,0.209,0.638,0.952,Fashion,Mobile,en_US,203.93,3.3,4.5,2,5,0.253,Abandoned Cart Email
CUST_100617,23,Tier 4,6057,wrote a bad review,7,customer617@example.com,12:00 PM - 6:00 PM,192,14,10054,0.429,0.59,0.478,0.615,Electronics,Tablet,fr_FR,4886.22,10.5,7.7,5,30,0.474,Manager Follow-up Call
CUST_100618,40,Tier 1,7125,not adding to cart,180,customer618@example.com,8:00 AM - 7:00 AM,250,49,2945,0.475,0.544,0.083,0.724,Beauty,Tablet,en_US,2300.7,15.2,5.6,8,5,0.323,Browsing Behavior Email
CUST_100619,51,Tier 4,3748,wrote a bad review,29,customer619@example.com,1:00 AM - 10:00 AM,260,29,2364,0.502,0.463,0.697,0.388,Sports,Tablet,en_US,1303.36,3.2,10.8,3,20,0.293,Feedback Email Survey
CUST_100620,26,Tier 1,4956,not adding to cart,114,customer620@example.com,2:00 AM - 2:00 AM,247,32,8260,0.006,0.776,0.807,0.905,Health,Mobile,es_ES,954.26,7.5,14.0,8,10,0.714,Product Suggestion Push
CUST_100621,23,Tier 1,2894,not visiting the app,38,customer621@example.com,12:00 AM - 8:00 PM,188,45,14189,0.021,0.525,0.694,0.635,Electronics,Desktop,fr_FR,216.01,9.3,14.3,2,5,0.087,SMS Reactivation
CUST_100622,58,Tier 3,7976,wrote a bad review,134,customer622@example.com,4:00 AM - 2:00 AM,83,6,18791,0.187,0.197,0.66,0.546,Sports,Desktop,fr_FR,380.75,16.0,4.5,7,5,0.56,Feedback Email Survey
CUST_100623,30,Tier 2,2614,not adding to cart,39,customer623@example.com,12:00 PM - 1:00 PM,31,33,498,0.113,0.666,0.586,0.009,Fashion,Desktop,en_GB,4309.9,16.2,4.6,8,20,0.479,VIP Exclusive Offer
CUST_100624,22,Tier 2,6554,cart abandonment,42,customer624@example.com,11:00 AM - 9:00 AM,35,31,16922,0.99,0.073,0.165,0.627,Health,Tablet,es_ES,4691.16,16.7,8.7,7,5,0.871,VIP Retention Call
CUST_100625,41,Tier 1,3355,not adding to cart,105,customer625@example.com,8:00 AM - 12:00 AM,246,40,16796,0.889,0.646,0.755,0.157,Sports,Tablet,es_ES,2510.81,2.4,12.4,7,5,0.562,Personalized Email Recommendations
CUST_100626,25,Tier 1,6254,not adding to cart,105,customer626@example.com,5:00 PM - 11:00 PM,156,35,19934,0.327,0.308,0.948,0.511,Health,Tablet,de_DE,3491.49,18.5,12.5,10,10,0.469,First Purchase Discount
CUST_100627,21,Tier 4,5810,cart abandonment,69,customer627@example.com,11:00 PM - 5:00 PM,305,33,7565,0.313,0.906,0.907,0.566,Home & Kitchen,Desktop,en_GB,4137.39,10.8,8.8,5,25,0.424,VIP Exclusive Offer
CUST_100628,58,Tier 2,2481,not adding to cart,53,customer628@example.com,11:00 PM - 12:00 PM,105,30,19162,0.52,0.117,0.723,0.291,Fashion,Mobile,de_DE,3960.23,16.8,4.5,8,15,0.246,First Purchase Discount
CUST_100629,46,Tier 3,9509,wrote a bad review,142,customer629@example.com,6:00 AM - 5:00 AM,130,8,12439,0.813,0.984,0.003,0.189,Home & Kitchen,Desktop,fr_FR,4677.02,11.5,16.6,9,25,0.42,Manager Follow-up Call
CUST_100630,33,Tier 1,7207,wrote a bad review,157,customer630@example.com,2:00 PM - 7:00 PM,161,8,4678,0.181,0.361,0.801,0.055,Electronics,Desktop,en_US,2765.03,6.1,15.9,7,10,0.04,Manager Follow-up Call
CUST_100631,58,Tier 1,361,cart abandonment,91,customer631@example.com,10:00 PM - 5:00 PM,124,15,7323,0.618,0.571,0.267,0.553,Fashion,Mobile,en_US,2790.87,7.0,5.2,7,10,0.542,Push Notification Reminder
CUST_100632,17,Tier 2,1693,not adding to cart,129,customer632@example.com,2:00 AM - 4:00 PM,114,16,15157,0.61,0.892,0.918,0.279,Electronics,Mobile,es_ES,2204.21,17.4,17.1,8,10,0.232,Product Suggestion Push
CUST_100633,21,Tier 4,7476,wrote a bad review,43,customer633@example.com,12:00 PM - 10:00 PM,12,35,9003,0.205,0.673,0.437,0.875,Home & Kitchen,Desktop,en_US,2520.21,12.7,16.9,10,10,0.373,Proactive Chat Support
CUST_100634,20,Tier 4,2958,wrote a bad review,58,customer634@example.com,4:00 PM - 6:00 PM,141,16,9624,0.898,0.379,0.878,0.961,Beauty,Tablet,en_GB,3245.11,2.2,14.5,1,20,0.572,Proactive Chat Support
CUST_100635,39,Tier 4,535,wrote a bad review,116,customer635@example.com,12:00 PM - 7:00 AM,224,17,11510,0.229,0.367,0.997,0.479,Fashion,Mobile,de_DE,3242.79,12.4,16.4,1,20,0.365,Manager Follow-up Call
CUST_100636,30,Tier 1,2801,cart abandonment,162,customer636@example.com,12:00 AM - 5:00 AM,269,17,14947,0.149,0.142,0.436,0.871,Fashion,Mobile,fr_FR,1592.41,10.9,5.4,2,25,0.052,Abandoned Cart Email
CUST_100637,57,Tier 2,4922,wrote a bad review,113,customer637@example.com,3:00 AM - 1:00 AM,309,46,2624,0.067,0.102,0.817,0.179,Electronics,Desktop,de_DE,3816.26,14.7,3.9,3,10,0.787,Manager Follow-up Call
CUST_100638,36,Tier 2,4661,cart abandonment,133,customer638@example.com,9:00 AM - 7:00 AM,86,4,15470,0.156,0.132,0.862,0.834,Sports,Desktop,fr_FR,1266.66,4.3,3.1,4,10,0.64,Discount Coupon Email
CUST_100639,18,Tier 1,6383,not visiting the app,5,customer639@example.com,5:00 PM - 9:00 PM,347,49,13043,0.55,0.726,0.889,0.467,Beauty,Tablet,es_ES,3942.6,12.0,16.9,7,15,0.523,Re-engagement Push
CUST_100640,42,Tier 2,8443,wrote a bad review,37,customer640@example.com,1:00 AM - 2:00 PM,153,8,19904,0.904,0.383,0.3,0.024,Health,Mobile,en_US,1117.07,15.7,15.3,8,25,0.791,Feedback Email Survey
CUST_100641,24,Tier 3,6693,not visiting the app,41,customer641@example.com,1:00 AM - 8:00 PM,250,26,15381,0.713,0.372,0.205,0.13,Electronics,Mobile,en_GB,4490.34,18.5,6.6,1,15,0.465,Comeback Email Offer
CUST_100642,40,Tier 4,1479,not adding to cart,95,customer642@example.com,9:00 PM - 1:00 PM,35,23,10961,0.193,0.922,0.166,0.992,Fashion,Tablet,de_DE,1384.56,1.5,5.2,9,15,0.024,Product Suggestion Push
CUST_100643,41,Tier 3,7741,not adding to cart,164,customer643@example.com,6:00 PM - 6:00 AM,265,38,4140,0.884,0.758,0.433,0.514,Beauty,Tablet,de_DE,2554.44,20.0,3.9,7,15,0.661,Personalized Email Recommendations
CUST_100644,44,Tier 3,2558,not visiting the app,55,customer644@example.com,2:00 PM - 5:00 PM,113,3,1542,0.303,0.954,0.194,0.569,Health,Mobile,fr_FR,2757.93,5.8,18.4,1,5,0.163,Re-engagement Push
CUST_100645,18,Tier 3,8107,cart abandonment,61,customer645@example.com,8:00 AM - 11:00 PM,59,6,15160,0.812,0.343,0.728,0.372,Health,Desktop,de_DE,2814.91,17.9,16.5,6,30,0.665,Discount Coupon Email
CUST_100646,49,Tier 2,9862,not adding to cart,157,customer646@example.com,4:00 AM - 1:00 PM,248,18,10852,0.94,0.301,0.973,0.991,Electronics,Tablet,es_ES,4018.29,5.9,16.7,9,10,0.844,Personalized Email Recommendations
CUST_100647,30,Tier 2,7807,not visiting the app,30,customer647@example.com,12:00 PM - 7:00 PM,215,37,10953,0.299,0.242,0.623,0.948,Beauty,Mobile,es_ES,4634.32,2.1,8.7,7,10,0.414,VIP Exclusive Offer
CUST_100648,17,Tier 3,6268,cart abandonment,83,customer648@example.com,4:00 PM - 8:00 PM,302,14,13381,0.43,0.235,0.243,0.805,Home & Kitchen,Mobile,de_DE,1669.36,8.2,2.6,2,5,0.796,Abandoned Cart Email
CUST_100649,16,Tier 2,9053,wrote a bad review,131,customer649@example.com,2:00 AM - 1:00 AM,242,12,1171,0.133,0.984,0.367,0.686,Beauty,Desktop,de_DE,483.22,4.1,6.9,2,5,0.996,Feedback Email Survey
CUST_100650,21,Tier 1,203,not visiting the app,48,customer650@example.com,7:00 PM - 2:00 PM,304,19,17338,0.072,0.613,0.139,0.462,Home & Kitchen,Mobile,de_DE,525.79,12.5,14.1,1,20,0.852,Win-back Campaign
CUST_100651,58,Tier 2,7944,wrote a bad review,96,customer651@example.com,9:00 PM - 5:00 PM,215,16,10235,0.666,0.211,0.461,0.703,Electronics,Mobile,en_US,2959.03,3.2,3.0,8,10,0.149,Proactive Chat Support
CUST_100652,20,Tier 3,5651,not adding to cart,153,customer652@example.com,4:00 PM - 7:00 PM,63,42,18191,0.729,0.303,0.709,0.896,Beauty,Mobile,es_ES,824.83,4.6,2.3,1,15,0.39,Personalized Email Recommendations
CUST_100653,47,Tier 4,6712,not adding to cart,120,customer653@example.com,3:00 PM - 12:00 PM,338,21,18665,0.868,0.184,0.869,0.164,Home & Kitchen,Desktop,en_US,2460.13,19.8,3.8,3,10,0.513,Personalized Email Recommendations
CUST_100654,47,Tier 3,3513,not visiting the app,111,customer654@example.com,1:00 AM - 11:00 PM,365,22,12323,0.337,0.105,0.772,0.969,Fashion,Mobile,en_GB,1695.96,13.5,15.0,9,15,0.531,SMS Reactivation
CUST_100655,49,Tier 2,7326,cart abandonment,121,customer655@example.com,12:00 PM - 9:00 PM,23,19,10998,0.018,0.589,0.965,0.063,Health,Desktop,de_DE,2880.89,18.5,16.9,4,20,0.265,Discount Coupon Email
CUST_100656,57,Tier 1,3959,not adding to cart,106,customer656@example.com,5:00 AM - 9:00 AM,21,15,14821,0.239,0.002,0.048,0.076,Home & Kitchen,Tablet,de_DE,4702.59,1.3,17.5,5,25,0.663,Browsing Behavior Email
CUST_100657,47,Tier 2,8950,not adding to cart,34,customer657@example.com,4:00 PM - 9:00 PM,91,35,6662,0.014,0.43,0.329,0.246,Health,Mobile,en_US,692.89,15.2,5.9,5,30,0.257,Browsing Behavior Email
CUST_100658,26,Tier 4,3543,not visiting the app,97,customer658@example.com,2:00 PM - 5:00 AM,40,10,4079,0.853,0.003,0.24,0.779,Home & Kitchen,Mobile,en_US,3836.26,7.4,10.5,9,20,0.511,Comeback Email Offer
CUST_100659,46,Tier 3,1564,not adding to cart,28,customer659@example.com,6:00 AM - 7:00 AM,280,17,697,0.911,0.62,0.969,0.766,Electronics,Mobile,en_GB,1743.4,10.9,14.1,4,20,0.991,Personalized Email Recommendations
CUST_100660,56,Tier 3,688,not adding to cart,104,customer660@example.com,7:00 AM - 9:00 PM,109,11,6330,0.621,0.483,0.586,0.697,Beauty,Mobile,fr_FR,2809.42,9.7,7.1,6,10,0.9,Browsing Behavior Email
CUST_100661,18,Tier 4,3281,cart abandonment,151,customer661@example.com,6:00 AM - 11:00 PM,333,22,13716,0.75,0.007,0.315,0.463,Fashion,Mobile,de_DE,2626.55,15.6,12.3,8,20,0.554,Abandoned Cart Email
CUST_100662,51,Tier 3,2162,cart abandonment,168,customer662@example.com,6:00 AM - 5:00 PM,151,3,3592,0.055,0.3,0.964,0.137,Home & Kitchen,Desktop,en_GB,1439.31,17.1,19.6,9,15,0.075,Discount Coupon Email
CUST_100663,35,Tier 3,6866,cart abandonment,11,customer663@example.com,5:00 PM - 3:00 AM,71,34,19856,0.6,0.1,0.113,0.975,Home & Kitchen,Desktop,en_US,953.96,5.0,16.2,4,5,0.277,Abandoned Cart Email
CUST_100664,51,Tier 1,9193,not adding to cart,146,customer664@example.com,11:00 PM - 2:00 PM,21,20,13868,0.093,0.333,0.741,0.137,Electronics,Tablet,en_US,578.8,10.1,9.9,6,20,0.542,First Purchase Discount
CUST_100665,32,Tier 2,9880,not visiting the app,25,customer665@example.com,6:00 AM - 3:00 AM,323,2,15511,0.218,0.708,0.169,0.957,Beauty,Tablet,en_GB,4948.75,1.1,10.9,5,25,0.795,Re-engagement Push
CUST_100666,28,Tier 4,9171,not visiting the app,20,customer666@example.com,7:00 AM - 10:00 PM,99,34,9691,0.344,0.405,0.591,0.911,Home & Kitchen,Desktop,en_GB,3101.1,17.9,14.4,5,30,0.605,SMS Reactivation
CUST_100667,16,Tier 1,6844,not visiting the app,69,customer667@example.com,12:00 AM - 10:00 AM,329,38,4031,0.967,0.249,0.711,0.231,Fashion,Tablet,en_US,3669.7,14.0,3.5,4,15,0.959,Win-back Campaign
CUST_100668,52,Tier 1,3643,cart abandonment,8,customer668@example.com,7:00 AM - 6:00 AM,229,10,4916,0.724,0.786,0.869,0.325,Health,Desktop,de_DE,3417.56,9.4,4.8,3,10,0.389,Discount Coupon Email
CUST_100669,28,Tier 2,8226,wrote a bad review,75,customer669@example.com,7:00 AM - 5:00 AM,222,30,5297,0.061,0.889,0.06,0.459,Home & Kitchen,Mobile,fr_FR,596.56,6.5,6.4,3,20,0.769,Feedback Email Survey
CUST_100670,46,Tier 1,9808,wrote a bad review,94,customer670@example.com,5:00 AM - 8:00 AM,353,18,15724,0.964,0.27,0.48,0.438,Fashion,Mobile,en_GB,3243.84,8.3,19.7,9,25,0.642,Manager Follow-up Call
CUST_100671,25,Tier 1,4585,not adding to cart,138,customer671@example.com,5:00 AM - 5:00 PM,207,2,2163,0.567,0.885,0.241,0.283,Fashion,Tablet,de_DE,4286.46,11.9,18.6,3,30,0.497,Product Suggestion Push
CUST_100672,49,Tier 1,2642,cart abandonment,88,customer672@example.com,12:00 PM - 10:00 PM,1,31,6437,0.187,0.733,0.721,0.425,Beauty,Desktop,de_DE,1037.36,8.6,17.0,10,25,0.564,Discount Coupon Email
CUST_100673,22,Tier 4,7930,not visiting the app,67,customer673@example.com,6:00 AM - 6:00 PM,242,49,8002,0.532,0.493,0.431,0.562,Beauty,Mobile,en_US,2847.54,3.6,8.8,1,10,0.467,SMS Reactivation
CUST_100674,50,Tier 1,1881,wrote a bad review,39,customer674@example.com,4:00 AM - 4:00 PM,50,3,8503,0.012,0.587,0.12,0.28,Sports,Desktop,en_GB,512.74,18.5,12.6,2,15,0.791,Feedback Email Survey
CUST_100675,50,Tier 2,923,wrote a bad review,75,customer675@example.com,9:00 AM - 11:00 AM,251,14,13594,0.887,0.1,0.504,0.229,Sports,Desktop,en_US,2164.17,7.6,7.8,8,25,0.696,Manager Follow-up Call
CUST_100676,17,Tier 1,9566,cart abandonment,175,customer676@example.com,5:00 AM - 3:00 AM,120,48,1581,0.732,0.196,0.209,0.133,Health,Mobile,fr_FR,1166.84,3.6,3.2,4,15,0.627,Abandoned Cart Email
CUST_100677,35,Tier 4,2721,cart abandonment,45,customer677@example.com,8:00 PM - 1:00 AM,192,3,17566,0.175,0.843,0.42,0.085,Fashion,Mobile,en_US,811.01,3.1,5.4,3,15,0.714,Push Notification Reminder
CUST_100678,51,Tier 3,7622,not visiting the app,157,customer678@example.com,9:00 AM - 8:00 PM,89,40,14684,0.279,0.26,0.214,0.733,Electronics,Mobile,fr_FR,1512.89,15.7,9.8,2,25,0.115,SMS Reactivation
CUST_100679,24,Tier 1,3964,cart abandonment,148,customer679@example.com,8:00 PM - 11:00 AM,28,34,5991,0.539,0.232,0.126,0.908,Sports,Tablet,de_DE,4427.88,5.6,11.5,6,25,0.538,VIP Exclusive Offer
CUST_100680,32,Tier 3,5640,not visiting the app,50,customer680@example.com,1:00 PM - 8:00 AM,72,15,3028,0.518,0.625,0.071,0.721,Sports,Mobile,es_ES,2331.45,13.9,19.9,6,5,0.033,Re-engagement Push
CUST_100681,16,Tier 1,596,cart abandonment,26,customer681@example.com,6:00 AM - 12:00 AM,43,45,6339,0.481,0.805,0.439,0.894,Beauty,Desktop,en_US,3947.96,15.2,12.5,3,15,0.313,Push Notification Reminder
CUST_100682,23,Tier 3,4986,not adding to cart,45,customer682@example.com,2:00 AM - 10:00 PM,148,32,17212,0.91,0.077,0.176,0.763,Sports,Tablet,en_US,1604.86,9.9,10.6,8,5,0.044,Personalized Email Recommendations
CUST_100683,19,Tier 1,4480,not visiting the app,101,customer683@example.com,6:00 PM - 2:00 PM,265,18,17468,0.15,0.378,0.123,0.413,Home & Kitchen,Tablet,en_GB,4953.8,8.0,1.9,5,10,0.785,SMS Reactivation
CUST_100684,40,Tier 1,9252,cart abandonment,165,customer684@example.com,8:00 AM - 7:00 AM,124,27,19829,0.856,0.558,0.618,0.787,Electronics,Tablet,de_DE,964.59,2.2,6.1,1,5,0.865,Push Notification Reminder
CUST_100685,32,Tier 1,9306,cart abandonment,71,customer685@example.com,11:00 PM - 11:00 AM,281,31,16433,0.88,0.249,0.194,0.718,Fashion,Tablet,en_US,2028.56,5.6,13.8,3,30,0.4,Abandoned Cart Email
CUST_100686,34,Tier 2,8747,not adding to cart,109,customer686@example.com,5:00 AM - 1:00 AM,215,49,4376,0.368,0.725,0.528,0.214,Home & Kitchen,Desktop,en_US,2336.73,1.8,8.4,7,10,0.355,Product Suggestion Push
CUST_100687,39,Tier 3,893,not visiting the app,108,customer687@example.com,4:00 PM - 6:00 AM,151,13,862,0.669,0.47,0.308,0.792,Home & Kitchen,Tablet,de_DE,4801.86,11.1,18.4,1,10,0.731,Comeback Email Offer
CUST_100688,39,Tier 2,9310,not visiting the app,75,customer688@example.com,6:00 AM - 8:00 AM,345,45,11238,0.038,0.687,0.058,0.853,Fashion,Mobile,en_GB,1084.24,15.5,7.7,9,15,0.587,Re-engagement Push
CUST_100689,23,Tier 4,3835,not visiting the app,31,customer689@example.com,2:00 AM - 12:00 PM,270,30,4155,0.544,0.606,0.199,0.593,Beauty,Tablet,en_GB,2488.28,3.6,13.2,4,5,0.882,Win-back Campaign
CUST_100690,18,Tier 1,1574,wrote a bad review,88,customer690@example.com,7:00 AM - 8:00 PM,283,47,17285,0.892,0.011,0.185,0.82,Electronics,Tablet,en_US,1706.21,8.9,11.4,10,25,0.924,Proactive Chat Support
CUST_100691,31,Tier 4,5669,wrote a bad review,168,customer691@example.com,12:00 PM - 5:00 PM,306,8,13715,0.917,0.882,0.68,0.392,Sports,Desktop,en_GB,4435.13,2.4,12.5,2,25,0.639,Manager Follow-up Call
CUST_100692,52,Tier 3,1983,not adding to cart,62,customer692@example.com,4:00 PM - 9:00 PM,176,2,19320,0.139,0.997,0.195,0.815,Fashion,Mobile,de_DE,3029.72,3.8,5.6,5,15,0.338,Product Suggestion Push
CUST_100693,20,Tier 1,4380,cart abandonment,80,customer693@example.com,3:00 PM - 12:00 AM,188,41,796,0.778,0.337,0.492,0.395,Health,Tablet,en_US,2620.73,2.8,15.2,7,5,0.939,Abandoned Cart Email
CUST_100694,28,Tier 1,8723,not visiting the app,97,customer694@example.com,7:00 PM - 10:00 AM,14,25,5146,0.685,0.073,0.94,0.213,Fashion,Mobile,es_ES,4492.59,7.8,16.5,9,25,0.183,Comeback Email Offer
CUST_100695,52,Tier 1,8152,wrote a bad review,113,customer695@example.com,9:00 AM - 10:00 AM,269,17,9615,0.75,0.04,0.242,0.896,Electronics,Tablet,fr_FR,3912.2,7.5,5.5,9,30,0.894,Proactive Chat Support
CUST_100696,24,Tier 4,955,not visiting the app,64,customer696@example.com,11:00 PM - 10:00 AM,28,7,12242,0.452,0.694,0.606,0.047,Home & Kitchen,Tablet,de_DE,3552.36,16.3,6.4,3,5,0.715,Re-engagement Push
CUST_100697,44,Tier 3,9750,not visiting the app,108,customer697@example.com,10:00 PM - 10:00 PM,337,19,18210,0.642,0.759,0.746,0.676,Health,Mobile,de_DE,1512.96,11.2,8.0,7,30,0.952,Win-back Campaign
CUST_100698,31,Tier 2,5612,cart abandonment,80,customer698@example.com,1:00 PM - 10:00 AM,90,13,3650,0.185,0.78,0.819,0.294,Fashion,Desktop,fr_FR,2841.38,19.3,2.0,10,30,0.023,Discount Coupon Email
CUST_100699,51,Tier 4,2739,wrote a bad review,168,customer699@example.com,2:00 PM - 7:00 AM,329,29,5798,0.749,0.31,0.943,0.724,Sports,Tablet,en_GB,1662.6,13.6,18.2,4,25,0.139,Proactive Chat Support
CUST_100700,51,Tier 1,4864,cart abandonment,93,customer700@example.com,7:00 AM - 3:00 PM,175,2,18097,0.805,0.784,0.406,0.763,Sports,Tablet,en_GB,2199.02,6.1,15.9,7,25,0.378,Push Notification Reminder
CUST_100701,42,Tier 1,3749,cart abandonment,148,customer701@example.com,8:00 PM - 2:00 AM,98,34,10379,0.572,0.98,0.75,0.252,Fashion,Desktop,fr_FR,2730.27,5.6,16.1,5,25,0.272,Discount Coupon Email
CUST_100702,18,Tier 1,2890,wrote a bad review,62,customer702@example.com,1:00 AM - 11:00 PM,308,26,12856,0.063,0.055,0.834,0.763,Sports,Mobile,en_US,452.01,4.7,12.6,1,5,0.945,Proactive Chat Support
CUST_100703,40,Tier 1,4775,cart abandonment,80,customer703@example.com,11:00 AM - 12:00 PM,28,30,13462,0.774,0.863,0.522,0.872,Health,Tablet,fr_FR,3153.54,2.0,8.0,5,15,0.017,Push Notification Reminder
CUST_100704,47,Tier 4,7453,not adding to cart,105,customer704@example.com,3:00 AM - 12:00 PM,72,47,13312,0.763,0.412,0.13,0.137,Electronics,Tablet,en_US,3742.02,10.3,12.9,8,20,0.923,Personalized Email Recommendations
CUST_100705,26,Tier 1,4517,cart abandonment,106,customer705@example.com,9:00 PM - 2:00 AM,102,13,14972,0.232,0.937,0.954,0.314,Beauty,Mobile,en_GB,1756.47,19.3,3.1,9,5,0.464,Discount Coupon Email
CUST_100706,29,Tier 2,1865,cart abandonment,159,customer706@example.com,3:00 AM - 7:00 AM,113,49,13924,0.238,0.513,0.67,0.132,Health,Tablet,de_DE,4883.34,8.1,4.6,8,5,0.891,VIP Retention Call
CUST_100707,50,Tier 3,5231,not adding to cart,156,customer707@example.com,1:00 AM - 10:00 PM,25,10,13062,0.294,0.043,0.817,0.431,Home & Kitchen,Mobile,en_GB,2286.11,14.0,16.8,7,20,0.534,First Purchase Discount
CUST_100708,25,Tier 4,8386,not visiting the app,52,customer708@example.com,2:00 AM - 3:00 AM,252,38,17671,0.827,0.102,0.193,0.519,Health,Mobile,de_DE,2753.32,15.0,10.3,10,20,0.234,Comeback Email Offer
CUST_100709,43,Tier 2,9036,not visiting the app,34,customer709@example.com,9:00 AM - 9:00 PM,210,2,11191,0.229,0.75,0.96,0.023,Beauty,Tablet,de_DE,3609.96,9.1,13.9,2,20,0.478,Re-engagement Push
CUST_100710,19,Tier 4,8334,not visiting the app,108,customer710@example.com,9:00 AM - 1:00 PM,2,25,17815,0.144,0.659,0.171,0.224,Home & Kitchen,Desktop,en_GB,476.64,8.5,17.6,6,5,0.777,Re-engagement Push
CUST_100711,50,Tier 4,1918,not adding to cart,108,customer711@example.com,10:00 AM - 12:00 AM,268,42,5808,0.073,0.571,0.327,0.398,Health,Tablet,en_US,2809.76,11.2,14.0,4,20,0.623,Browsing Behavior Email
CUST_100712,50,Tier 3,9157,cart abandonment,45,customer712@example.com,3:00 AM - 6:00 AM,310,45,7630,0.662,0.542,0.975,0.598,Beauty,Desktop,de_DE,4846.87,13.3,6.7,10,15,0.846,VIP Retention Call
CUST_100713,55,Tier 1,1576,not adding to cart,93,customer713@example.com,8:00 PM - 1:00 PM,47,23,5966,0.235,0.544,0.448,0.478,Sports,Tablet,en_GB,179.78,12.7,6.2,2,25,0.063,Browsing Behavior Email
CUST_100714,56,Tier 4,8308,wrote a bad review,103,customer714@example.com,9:00 AM - 10:00 PM,259,32,5143,0.837,0.129,0.516,0.196,Beauty,Mobile,de_DE,1625.36,11.0,8.6,3,30,0.625,Feedback Email Survey
